Name of Structure,Inflow_Discharge,Outflow_Discharge,River,Date
Khanki,19346.00,11196.00,Chenab,20/06/2025 12:00
Kalabagh,191064.00,183348.00,Indus,20/06/2025 12:00
KABUL,22600.00,22600.00,Kabul,20/06/2025 12:00
Jassar,557.00,557.00,Ravi,20/06/2025 12:00
Islam,1730.00,0.00,Sutlej,20/06/2025 12:00
Guddu,120002.00,85457.00,Indus,20/06/2025 12:00
Ganda Singh Wala,0.00,0.00,Sutlej,20/06/2025 12:00
Chashma,181470.00,174990.00,Indus,20/06/2025 12:00
Balloki,34375.00,8575.00,Ravi,20/06/2025 12:00
Trimmu,18263.00,3263.00,Chenab,20/06/2025 18:00
Taunsa,165354.00,139428.00,Indus,20/06/2025 18:00
Tarbela Dam,173000.00,152400.00,Indus,20/06/2025 18:00
Sulemanki,14261.00,2654.00,Sutlej,20/06/2025 18:00
Sukkur,83960.00,35150.00,Indus,20/06/2025 18:00
Sidhnai,15800.00,0.00,Ravi,20/06/2025 18:00
Shahdara,8912.00,8912.00,Ravi,20/06/2025 18:00
Rasul,14799.00,0.00,Jehlum,20/06/2025 18:00
Q.Abad,23205.00,4705.00,Chenab,20/06/2025 18:00
Panjnad,8685.00,0.00,Chenab,20/06/2025 18:00
Marala,62562.00,30382.00,Chenab,20/06/2025 18:00
Mangla Dam,25000.00,20000.00,Jehlum,20/06/2025 18:00
Kotri,36155.00,1565.00,Indus,20/06/2025 18:00
Khanki,23822.00,15672.00,Chenab,20/06/2025 18:00
Kalabagh,191064.00,183348.00,Indus,20/06/2025 18:00
KABUL,22000.00,22000.00,Kabul,20/06/2025 18:00
Jassar,557.00,557.00,Ravi,20/06/2025 18:00
Islam,1820.00,0.00,Sutlej,20/06/2025 18:00
Guddu,120002.00,85457.00,Indus,20/06/2025 18:00
Ganda Singh Wala,0.00,0.00,Sutlej,20/06/2025 18:00
Chashma,181558.00,175078.00,Indus,20/06/2025 18:00
Balloki,34375.00,8575.00,Ravi,20/06/2025 18:00
Trimmu,18263.00,3263.00,Chenab,21/06/2025 0:00
Taunsa,165354.00,139428.00,Indus,21/06/2025 0:00
Tarbela Dam,173000.00,152600.00,Indus,21/06/2025 0:00
Sulemanki,14261.00,2654.00,Sutlej,21/06/2025 0:00
Sukkur,83960.00,35150.00,Indus,21/06/2025 0:00
Sidhnai,16461.00,661.00,Ravi,21/06/2025 0:00
Shahdara,9575.00,9575.00,Ravi,21/06/2025 0:00
Rasul,14799.00,0.00,Jehlum,21/06/2025 0:00
Q.Abad,26935.00,8435.00,Chenab,21/06/2025 0:00
Panjnad,9600.00,0.00,Chenab,21/06/2025 0:00
Marala,66456.00,34106.00,Chenab,21/06/2025 0:00
Mangla Dam,25000.00,20000.00,Jehlum,21/06/2025 0:00
Kotri,36155.00,1565.00,Indus,21/06/2025 0:00
Khanki,23822.00,15672.00,Chenab,21/06/2025 0:00
Kalabagh,166304.00,158588.00,Indus,21/06/2025 0:00
KABUL,21800.00,21800.00,Kabul,21/06/2025 0:00
Jassar,557.00,557.00,Ravi,21/06/2025 0:00
Islam,1820.00,0.00,Sutlej,21/06/2025 0:00
Guddu,120002.00,85457.00,Indus,21/06/2025 0:00
Ganda Singh Wala,0.00,0.00,Sutlej,21/06/2025 0:00
Chashma,182580.00,174944.00,Indus,21/06/2025 0:00
Balloki,33275.00,8575.00,Ravi,21/06/2025 0:00
Taunsa,165504.00,139428.00,Indus,21/06/2025 6:00
Tarbela Dam,177000.00,152900.00,Indus,21/06/2025 6:00
Sulemanki,14044.00,2985.00,Sutlej,21/06/2025 6:00
Sukkur,82940.00,35060.00,Indus,21/06/2025 6:00
Sidhnai,16845.00,1045.00,Ravi,21/06/2025 6:00
Shahdara,9575.00,9575.00,Ravi,21/06/2025 6:00
Rasul,14938.00,0.00,Jehlum,21/06/2025 6:00
Q.Abad,26935.00,8435.00,Chenab,21/06/2025 6:00
Panjnad,9600.00,0.00,Chenab,21/06/2025 6:00
Marala,62732.00,30382.00,Chenab,21/06/2025 6:00
Mangla Dam,29000.00,20000.00,Jehlum,21/06/2025 6:00
Kotri,30935.00,760.00,Indus,21/06/2025 6:00
Khanki,18315.00,10165.00,Chenab,21/06/2025 6:00
Kalabagh,176190.00,168474.00,Indus,21/06/2025 6:00
KABUL,22700.00,22700.00,Kabul,21/06/2025 6:00
Jassar,557.00,557.00,Ravi,21/06/2025 6:00
Islam,1820.00,0.00,Sutlej,21/06/2025 6:00
Guddu,121791.00,86725.00,Indus,21/06/2025 6:00
Ganda Singh Wala,0.00,0.00,Sutlej,21/06/2025 6:00
Chashma,181277.00,174797.00,Indus,21/06/2025 6:00
Balloki,34480.00,10280.00,Ravi,21/06/2025 6:00
Taunsa,165504.00,139428.00,Indus,21/06/2025 12:00
Tarbela Dam,179000.00,147900.00,Indus,21/06/2025 12:00
Sulemanki,14041.00,2987.00,Sutlej,21/06/2025 12:00
Sukkur,82490.00,35060.00,Indus,21/06/2025 12:00
Sidhnai,16845.00,1045.00,Ravi,21/06/2025 12:00
Shahdara,9575.00,9575.00,Ravi,21/06/2025 12:00
Rasul,14938.00,0.00,Jehlum,21/06/2025 12:00
Q.Abad,22043.00,3543.00,Chenab,21/06/2025 12:00
Panjnad,9600.00,0.00,Chenab,21/06/2025 12:00
Marala,58958.00,26608.00,Chenab,21/06/2025 12:00
Mangla Dam,25000.00,20000.00,Jehlum,21/06/2025 12:00
Kotri,30935.00,760.00,Indus,21/06/2025 12:00
Khanki,31345.00,23195.00,Chenab,21/06/2025 12:00
Kalabagh,189101.00,181385.00,Indus,21/06/2025 12:00
KABUL,23600.00,23600.00,Kabul,21/06/2025 12:00
Jassar,647.00,647.00,Ravi,21/06/2025 12:00
Islam,1820.00,0.00,Sutlej,21/06/2025 12:00
Guddu,121791.00,86275.00,Indus,21/06/2025 12:00
Ganda Singh Wala,0.00,0.00,Sutlej,21/06/2025 12:00
Chashma,181511.00,175031.00,Indus,21/06/2025 12:00
Balloki,34480.00,10280.00,Ravi,21/06/2025 12:00
Taunsa,165504.00,139428.00,Indus,21/06/2025 18:00
Tarbela Dam,180000.00,148200.00,Indus,21/06/2025 18:00
Sulemanki,13708.00,2654.00,Sutlej,21/06/2025 18:00
Sukkur,82490.00,35060.00,Indus,21/06/2025 18:00
Sidhnai,16845.00,1045.00,Ravi,21/06/2025 18:00
Shahdara,9575.00,9575.00,Ravi,21/06/2025 18:00
Rasul,14938.00,0.00,Jehlum,21/06/2025 18:00
Q.Abad,30812.00,12312.00,Chenab,21/06/2025 18:00
Panjnad,9760.00,0.00,Chenab,21/06/2025 18:00
Marala,66506.00,34156.00,Chenab,21/06/2025 18:00
Mangla Dam,29000.00,20000.00,Jehlum,21/06/2025 18:00
Kotri,30935.00,760.00,Indus,21/06/2025 18:00
Khanki,37732.00,29582.00,Chenab,21/06/2025 18:00
Kalabagh,196198.00,188482.00,Indus,21/06/2025 18:00
KABUL,24200.00,24200.00,Kabul,21/06/2025 18:00
Jassar,647.00,647.00,Ravi,21/06/2025 18:00
Islam,1820.00,0.00,Sutlej,21/06/2025 18:00
Guddu,121791.00,86275.00,Indus,21/06/2025 18:00
Ganda Singh Wala,0.00,0.00,Sutlej,21/06/2025 18:00
Chashma,181511.00,175031.00,Indus,21/06/2025 18:00
Balloki,34480.00,10280.00,Ravi,21/06/2025 18:00
Taunsa,165504.00,139428.00,Indus,22/06/2025 0:00
Tarbela Dam,181000.00,152800.00,Indus,22/06/2025 0:00
Sulemanki,13708.00,2654.00,Sutlej,22/06/2025 0:00
Sukkur,82490.00,35060.00,Indus,22/06/2025 0:00
Sidhnai,16845.00,1045.00,Ravi,22/06/2025 0:00
Shahdara,9575.00,9575.00,Ravi,22/06/2025 0:00
Rasul,14938.00,0.00,Jehlum,22/06/2025 0:00
Q.Abad,37140.00,18640.00,Chenab,22/06/2025 0:00
Panjnad,9760.00,0.00,Chenab,22/06/2025 0:00
Marala,74054.00,41704.00,Chenab,22/06/2025 0:00
Mangla Dam,29000.00,20000.00,Jehlum,22/06/2025 0:00
Kotri,30935.00,760.00,Indus,22/06/2025 0:00
Khanki,43362.00,35212.00,Chenab,22/06/2025 0:00
Kalabagh,176139.00,168423.00,Indus,22/06/2025 0:00
KABUL,25000.00,25000.00,Kabul,22/06/2025 0:00
Jassar,647.00,647.00,Ravi,22/06/2025 0:00
Islam,1820.00,0.00,Sutlej,22/06/2025 0:00
Guddu,121791.00,86275.00,Indus,22/06/2025 0:00
Ganda Singh Wala,0.00,0.00,Sutlej,22/06/2025 0:00
Chashma,182842.00,175056.00,Indus,22/06/2025 0:00
Balloki,34480.00,10280.00,Ravi,22/06/2025 0:00
Taunsa,165504.00,139428.00,Indus,22/06/2025 6:00
Sulemanki,13469.00,2467.00,Sutlej,22/06/2025 6:00
Sukkur,82355.00,35045.00,Indus,22/06/2025 6:00
Sidhnai,15800.00,0.00,Ravi,22/06/2025 6:00
Shahdara,9575.00,9575.00,Ravi,22/06/2025 6:00
Q.Abad,37140.00,18640.00,Chenab,22/06/2025 6:00
Panjnad,9760.00,0.00,Chenab,22/06/2025 6:00
Mangla Dam,50000.00,20000.00,Jehlum,22/06/2025 6:00
Kotri,31190.00,760.00,Indus,22/06/2025 6:00
Khanki,41159.00,33009.00,Chenab,22/06/2025 6:00
Kalabagh,198390.00,190674.00,Indus,22/06/2025 6:00
KABUL,27600.00,27600.00,Kabul,22/06/2025 6:00
Jassar,647.00,647.00,Ravi,22/06/2025 6:00
Islam,1820.00,0.00,Sutlej,22/06/2025 6:00
Guddu,120852.00,86236.00,Indus,22/06/2025 6:00
Ganda Singh Wala,0.00,0.00,Sutlej,22/06/2025 6:00
Chashma,181256.00,174776.00,Indus,22/06/2025 6:00
Balloki,34480.00,10280.00,Ravi,22/06/2025 6:00
Taunsa,165504.00,139428.00,Indus,22/06/2025 12:00
Tarbela Dam,196000.00,153100.00,Indus,22/06/2025 12:00
Sulemanki,13469.00,2467.00,Sutlej,22/06/2025 12:00
Sukkur,82355.00,35045.00,Indus,22/06/2025 12:00
Sidhnai,15400.00,0.00,Ravi,22/06/2025 12:00
Shahdara,9575.00,9575.00,Ravi,22/06/2025 12:00
Rasul,14658.00,0.00,Jehlum,22/06/2025 12:00
Q.Abad,37140.00,18640.00,Chenab,22/06/2025 12:00
Panjnad,9760.00,0.00,Chenab,22/06/2025 12:00
Marala,62732.00,30382.00,Chenab,22/06/2025 12:00
Mangla Dam,48000.00,18000.00,Jehlum,22/06/2025 12:00
Kotri,31190.00,760.00,Indus,22/06/2025 12:00
Khanki,49179.00,44079.00,Chenab,22/06/2025 12:00
Kalabagh,203848.00,196132.00,Indus,22/06/2025 12:00
KABUL,27800.00,27800.00,Kabul,22/06/2025 12:00
Jassar,919.00,919.00,Ravi,22/06/2025 12:00
Islam,1820.00,0.00,Sutlej,22/06/2025 12:00
Guddu,120852.00,86236.00,Indus,22/06/2025 12:00
Ganda Singh Wala,33.00,33.00,Sutlej,22/06/2025 12:00
Chashma,182880.00,175094.00,Indus,22/06/2025 12:00
Balloki,34480.00,10280.00,Ravi,22/06/2025 12:00
Taunsa,165504.00,139428.00,Indus,22/06/2025 18:00
Tarbela Dam,202000.00,153400.00,Indus,22/06/2025 18:00
Sulemanki,13503.00,2467.00,Sutlej,22/06/2025 18:00
Sukkur,82355.00,35045.00,Indus,22/06/2025 18:00
Sidhnai,13500.00,0.00,Ravi,22/06/2025 18:00
Shahdara,9575.00,9575.00,Ravi,22/06/2025 18:00
Rasul,15411.00,0.00,Jehlum,22/06/2025 18:00
Q.Abad,42334.00,23834.00,Chenab,22/06/2025 18:00
Panjnad,9760.00,0.00,Chenab,22/06/2025 18:00
Marala,70280.00,37930.00,Chenab,22/06/2025 18:00
Mangla Dam,30000.00,15000.00,Jehlum,22/06/2025 18:00
Kotri,31190.00,760.00,Indus,22/06/2025 18:00
Khanki,52796.00,44696.00,Chenab,22/06/2025 18:00
Kalabagh,191128.00,183412.00,Indus,22/06/2025 18:00
KABUL,29600.00,29600.00,Kabul,22/06/2025 18:00
Jassar,919.00,919.00,Ravi,22/06/2025 18:00
Islam,1850.00,0.00,Sutlej,22/06/2025 18:00
Guddu,121298.00,86236.00,Indus,22/06/2025 18:00
Ganda Singh Wala,33.00,33.00,Sutlej,22/06/2025 18:00
Chashma,188457.00,181977.00,Indus,22/06/2025 18:00
Balloki,34480.00,10280.00,Ravi,22/06/2025 18:00
Taunsa,165504.00,139428.00,Indus,23/06/2025 0:00
Tarbela Dam,204000.00,153700.00,Indus,23/06/2025 0:00
Sulemanki,13503.00,2467.00,Sutlej,23/06/2025 0:00
Sukkur,82355.00,35045.00,Indus,23/06/2025 0:00
Sidhnai,12500.00,0.00,Ravi,23/06/2025 0:00
Shahdara,9575.00,9575.00,Ravi,23/06/2025 0:00
Rasul,18633.00,0.00,Jehlum,23/06/2025 0:00
Q.Abad,50994.00,32494.00,Chenab,23/06/2025 0:00
Panjnad,11360.00,0.00,Chenab,23/06/2025 0:00
Marala,74054.00,41704.00,Chenab,23/06/2025 0:00
Mangla Dam,25000.00,15000.00,Jehlum,23/06/2025 0:00
Kotri,31190.00,760.00,Indus,23/06/2025 0:00
Khanki,53045.00,44945.00,Chenab,23/06/2025 0:00
Kalabagh,183223.00,175523.00,Indus,23/06/2025 0:00
KABUL,32600.00,32600.00,Kabul,23/06/2025 0:00
Jassar,919.00,919.00,Ravi,23/06/2025 0:00
Islam,1850.00,0.00,Sutlej,23/06/2025 0:00
Guddu,121298.00,86236.00,Indus,23/06/2025 0:00
Ganda Singh Wala,33.00,33.00,Sutlej,23/06/2025 0:00
Chashma,189519.00,181570.00,Indus,23/06/2025 0:00
Balloki,34480.00,10280.00,Ravi,23/06/2025 0:00
Taunsa,165504.00,139428.00,Indus,23/06/2025 6:00
Tarbela Dam,224000.00,153700.00,Indus,23/06/2025 6:00
Sulemanki,14023.00,2987.00,Sutlej,23/06/2025 6:00
Sukkur,82355.00,35045.00,Indus,23/06/2025 6:00
Sidhnai,11500.00,0.00,Ravi,23/06/2025 6:00
Shahdara,9999.00,9990.00,Ravi,23/06/2025 6:00
Rasul,15951.00,0.00,Jehlum,23/06/2025 6:00
Q.Abad,56125.00,37625.00,Chenab,23/06/2025 6:00
Panjnad,11360.00,0.00,Chenab,23/06/2025 6:00
Marala,70280.00,37930.00,Chenab,23/06/2025 6:00
Mangla Dam,45000.00,15000.00,Jehlum,23/06/2025 6:00
Kotri,29990.00,760.00,Indus,23/06/2025 6:00
Khanki,42974.00,34874.00,Chenab,23/06/2025 6:00
Kalabagh,199074.00,191374.00,Indus,23/06/2025 6:00
KABUL,31400.00,31400.00,Kabul,23/06/2025 6:00
Jassar,919.00,919.00,Ravi,23/06/2025 6:00
Islam,1850.00,0.00,Sutlej,23/06/2025 6:00
Guddu,120852.00,86236.00,Indus,23/06/2025 6:00
Ganda Singh Wala,33.00,33.00,Sutlej,23/06/2025 6:00
Chashma,187417.00,180637.00,Indus,23/06/2025 6:00
Balloki,34480.00,10280.00,Ravi,23/06/2025 6:00
Taunsa,165504.00,139428.00,Indus,23/06/2025 12:00
Tarbela Dam,225000.00,148700.00,Indus,23/06/2025 12:00
Sulemanki,14023.00,2987.00,Sutlej,23/06/2025 12:00
Sukkur,82355.00,35045.00,Indus,23/06/2025 12:00
Sidhnai,11500.00,0.00,Ravi,23/06/2025 12:00
Shahdara,9999.00,9990.00,Ravi,23/06/2025 12:00
Rasul,14643.00,0.00,Jehlum,23/06/2025 12:00
Q.Abad,50994.00,32494.00,Chenab,23/06/2025 12:00
Panjnad,11360.00,0.00,Chenab,23/06/2025 12:00
Marala,62782.00,30382.00,Chenab,23/06/2025 12:00
Mangla Dam,37000.00,15000.00,Jehlum,23/06/2025 12:00
Kotri,29990.00,760.00,Indus,23/06/2025 12:00
Khanki,44015.00,30382.00,Chenab,23/06/2025 12:00
Kalabagh,215880.00,208180.00,Indus,23/06/2025 12:00
KABUL,30700.00,30700.00,Kabul,23/06/2025 12:00
Jassar,1847.00,1847.00,Ravi,23/06/2025 12:00
Islam,1850.00,0.00,Sutlej,23/06/2025 12:00
Guddu,120852.00,86236.00,Indus,23/06/2025 12:00
Ganda Singh Wala,33.00,33.00,Sutlej,23/06/2025 12:00
Chashma,187898.00,179949.00,Indus,23/06/2025 12:00
Balloki,34480.00,10280.00,Ravi,23/06/2025 12:00
Taunsa,165504.00,139428.00,Indus,23/06/2025 18:00
Sulemanki,14348.00,2654.00,Sutlej,23/06/2025 18:00
Sukkur,83235.00,35045.00,Indus,23/06/2025 18:00
Sidhnai,11000.00,0.00,Ravi,23/06/2025 18:00
Shahdara,10404.00,10404.00,Ravi,23/06/2025 18:00
Rasul,13920.00,0.00,Jehlum,23/06/2025 18:00
Q.Abad,42206.00,23706.00,Chenab,23/06/2025 18:00
Marala,59008.00,26608.00,Chenab,23/06/2025 18:00
Mangla Dam,28000.00,15000.00,Jehlum,23/06/2025 18:00
Kotri,29990.00,760.00,Indus,23/06/2025 18:00
Khanki,46614.00,38464.00,Chenab,23/06/2025 18:00
Kalabagh,214807.00,206907.00,Indus,23/06/2025 18:00
KABUL,31700.00,31700.00,Kabul,23/06/2025 18:00
Jassar,1566.00,1566.00,Ravi,23/06/2025 18:00
Islam,1584.00,0.00,Sutlej,23/06/2025 18:00
Guddu,120852.00,86236.00,Indus,23/06/2025 18:00
Ganda Singh Wala,0.00,0.00,Sutlej,23/06/2025 18:00
Chashma,201410.00,194930.00,Indus,23/06/2025 18:00
Balloki,35130.00,9430.00,Ravi,23/06/2025 18:00
Taunsa,165504.00,139428.00,Indus,24/06/2025 0:00
Sulemanki,14348.00,2654.00,Sutlej,24/06/2025 0:00
Sukkur,82355.00,35045.00,Indus,24/06/2025 0:00
Sidhnai,11000.00,0.00,Ravi,24/06/2025 0:00
Shahdara,9575.00,9575.00,Ravi,24/06/2025 0:00
Rasul,11245.00,0.00,Jehlum,24/06/2025 0:00
Q.Abad,42206.00,23706.00,Chenab,24/06/2025 0:00
Panjnad,11260.00,0.00,Chenab,24/06/2025 0:00
Mangla Dam,20000.00,15000.00,Jehlum,24/06/2025 0:00
Khanki,44398.00,36248.00,Chenab,24/06/2025 0:00
Kalabagh,191449.00,183549.00,Indus,24/06/2025 0:00
KABUL,32900.00,32900.00,Kabul,24/06/2025 0:00
Jassar,1378.00,1378.00,Ravi,24/06/2025 0:00
Islam,1584.00,0.00,Sutlej,24/06/2025 0:00
Guddu,120852.00,86236.00,Indus,24/06/2025 0:00
Ganda Singh Wala,0.00,0.00,Sutlej,24/06/2025 0:00
Chashma,201531.00,195051.00,Indus,24/06/2025 0:00
Balloki,35130.00,9430.00,Ravi,24/06/2025 0:00
Trimmu,8537.00,0.00,Chenab,24/06/2025 6:00
Taunsa,165504.00,139428.00,Indus,24/06/2025 6:00
Sulemanki,14348.00,2654.00,Sutlej,24/06/2025 6:00
Sukkur,82355.00,35045.00,Indus,24/06/2025 6:00
Sidhnai,11800.00,0.00,Ravi,24/06/2025 6:00
Shahdara,9575.00,9575.00,Ravi,24/06/2025 6:00
Panjnad,11260.00,0.00,Chenab,24/06/2025 6:00
Marala,62832.00,30382.00,Chenab,24/06/2025 6:00
Mangla Dam,35000.00,15000.00,Jehlum,24/06/2025 6:00
Kotri,29890.00,760.00,Indus,24/06/2025 6:00
Khanki,40847.00,32697.00,Chenab,24/06/2025 6:00
Kalabagh,205034.00,197134.00,Indus,24/06/2025 6:00
KABUL,32700.00,32700.00,Kabul,24/06/2025 6:00
Jassar,1378.00,1378.00,Ravi,24/06/2025 6:00
Islam,1500.00,0.00,Sutlej,24/06/2025 6:00
Guddu,120852.00,86236.00,Indus,24/06/2025 6:00
Ganda Singh Wala,0.00,0.00,Sutlej,24/06/2025 6:00
Chashma,201036.00,194556.00,Indus,24/06/2025 6:00
Balloki,35130.00,9430.00,Ravi,24/06/2025 6:00
Trimmu,7413.00,0.00,Chenab,24/06/2025 12:00
Taunsa,165504.00,139428.00,Indus,24/06/2025 12:00
Sulemanki,14348.00,2654.00,Sutlej,24/06/2025 12:00
Sukkur,82355.00,35045.00,Indus,24/06/2025 12:00
Sidhnai,11500.00,0.00,Ravi,24/06/2025 12:00
Shahdara,11230.00,11230.00,Ravi,24/06/2025 12:00
Rasul,9481.00,0.00,Jehlum,24/06/2025 12:00
Q.Abad,33313.00,14813.00,Chenab,24/06/2025 12:00
Panjnad,11260.00,0.00,Chenab,24/06/2025 12:00
Mangla Dam,30000.00,15000.00,Jehlum,24/06/2025 12:00
Kalabagh,219755.00,211855.00,Indus,24/06/2025 12:00
Jassar,1190.00,1190.00,Ravi,24/06/2025 12:00
Islam,1500.00,0.00,Sutlej,24/06/2025 12:00
Guddu,120852.00,86236.00,Indus,24/06/2025 12:00
Ganda Singh Wala,0.00,0.00,Sutlej,24/06/2025 12:00
Chashma,196456.00,189976.00,Indus,24/06/2025 12:00
Balloki,35130.00,9430.00,Ravi,24/06/2025 12:00
Taunsa,165504.00,139428.00,Indus,24/06/2025 18:00
Sulemanki,14448.00,2654.00,Sutlej,24/06/2025 18:00
Sukkur,82355.00,35045.00,Indus,24/06/2025 18:00
Sidhnai,11500.00,0.00,Ravi,24/06/2025 18:00
Shahdara,11230.00,11230.00,Ravi,24/06/2025 18:00
Rasul,8527.00,0.00,Jehlum,24/06/2025 18:00
Q.Abad,28272.00,9772.00,Chenab,24/06/2025 18:00
Panjnad,11260.00,0.00,Chenab,24/06/2025 18:00
Mangla Dam,28000.00,15000.00,Jehlum,24/06/2025 18:00
Khanki,40847.00,32697.00,Chenab,24/06/2025 18:00
Kalabagh,219755.00,211855.00,Indus,24/06/2025 18:00
Jassar,1100.00,1100.00,Ravi,24/06/2025 18:00
Islam,1500.00,0.00,Sutlej,24/06/2025 18:00
Guddu,120852.00,86236.00,Indus,24/06/2025 18:00
Ganda Singh Wala,0.00,0.00,Sutlej,24/06/2025 18:00
Chashma,196633.00,190153.00,Indus,24/06/2025 18:00
Balloki,35130.00,9430.00,Ravi,24/06/2025 18:00
Taunsa,165504.00,139428.00,Indus,25/06/2025 0:00
Tarbela Dam,238000.00,155000.00,Indus,25/06/2025 0:00
Sulemanki,14448.00,2654.00,Sutlej,25/06/2025 0:00
Sukkur,82355.00,35045.00,Indus,25/06/2025 0:00
Sidhnai,10500.00,0.00,Ravi,25/06/2025 0:00
Shahdara,11230.00,11230.00,Ravi,25/06/2025 0:00
Rasul,8527.00,0.00,Jehlum,25/06/2025 0:00
Q.Abad,28272.00,9772.00,Chenab,25/06/2025 0:00
Panjnad,11260.00,0.00,Chenab,25/06/2025 0:00
Marala,81752.00,49252.00,Chenab,25/06/2025 0:00
Mangla Dam,22000.00,15000.00,Jehlum,25/06/2025 0:00
Kotri,29890.00,760.00,Indus,25/06/2025 0:00
Khanki,44398.00,36248.00,Chenab,25/06/2025 0:00
Kalabagh,187785.00,178885.00,Indus,25/06/2025 0:00
KABUL,32300.00,32300.00,Kabul,25/06/2025 0:00
Jassar,1100.00,1100.00,Ravi,25/06/2025 0:00
Islam,1500.00,0.00,Sutlej,25/06/2025 0:00
Guddu,120852.00,86236.00,Indus,25/06/2025 0:00
Ganda Singh Wala,0.00,0.00,Sutlej,25/06/2025 0:00
Chashma,196561.00,190081.00,Indus,25/06/2025 0:00
Balloki,35130.00,9430.00,Ravi,25/06/2025 0:00
Thein Dam,10406.00,10272.00,Ravi,25/06/2025 6:00
Taunsa,171773.00,144726.00,Indus,25/06/2025 6:00
Tarbela Dam,228000.00,155400.00,Indus,25/06/2025 6:00
Sulemanki,14448.00,2654.00,Sutlej,25/06/2025 6:00
Sukkur,82355.00,35045.00,Indus,25/06/2025 6:00
Sidhnai,12600.00,0.00,Ravi,25/06/2025 6:00
Shahdara,11230.00,11230.00,Ravi,25/06/2025 6:00
Rasul,8527.00,0.00,Jehlum,25/06/2025 6:00
Q.Abad,33313.00,14813.00,Chenab,25/06/2025 6:00
Panjnad,11260.00,0.00,Chenab,25/06/2025 6:00
Marala,74204.00,41704.00,Chenab,25/06/2025 6:00
Mangla Dam,40000.00,15000.00,Jehlum,25/06/2025 6:00
Kotri,29600.00,750.00,Indus,25/06/2025 6:00
Khanki,49656.00,44506.00,Chenab,25/06/2025 6:00
Kalabagh,205979.00,198079.00,Indus,25/06/2025 6:00
KABUL,31200.00,31200.00,Kabul,25/06/2025 6:00
Jassar,1190.00,1190.00,Ravi,25/06/2025 6:00
Islam,1524.00,0.00,Sutlej,25/06/2025 6:00
Harike,19996.00,2010.00,Sutlej,25/06/2025 6:00
Guddu,120852.00,86236.00,Indus,25/06/2025 6:00
Ganda Singh Wala,0.00,0.00,Sutlej,25/06/2025 6:00
Chashma,196298.00,189818.00,Indus,25/06/2025 6:00
Bhakra Dam,48818.00,33272.00,Sutlej,25/06/2025 6:00
Balloki,34275.00,8575.00,Ravi,25/06/2025 6:00
Pong Dam,17378.00,9508.00,Byas,25/06/2025 6:00
Taunsa,171919.00,144919.00,Indus,25/06/2025 12:00
Tarbela Dam,235000.00,150500.00,Indus,25/06/2025 12:00
Sulemanki,14448.00,2654.00,Sutlej,25/06/2025 12:00
Sukkur,82355.00,35045.00,Indus,25/06/2025 12:00
Sidhnai,12150.00,0.00,Ravi,25/06/2025 12:00
Shahdara,11230.00,11230.00,Ravi,25/06/2025 12:00
Rasul,8527.00,0.00,Jehlum,25/06/2025 12:00
Q.Abad,38402.00,19902.00,Chenab,25/06/2025 12:00
Panjnad,11200.00,0.00,Chenab,25/06/2025 12:00
Marala,93074.00,60574.00,Chenab,25/06/2025 12:00
Mangla Dam,75000.00,15000.00,Jehlum,25/06/2025 12:00
Kotri,29600.00,750.00,Indus,25/06/2025 12:00
Khanki,57240.00,49140.00,Chenab,25/06/2025 12:00
Kalabagh,227772.00,219872.00,Indus,25/06/2025 12:00
KABUL,38000.00,38000.00,Kabul,25/06/2025 12:00
Jassar,828.00,828.00,Ravi,25/06/2025 12:00
Islam,1521.00,0.00,Sutlej,25/06/2025 12:00
Guddu,120852.00,86236.00,Indus,25/06/2025 12:00
Ganda Singh Wala,0.00,0.00,Sutlej,25/06/2025 12:00
Chashma,196458.00,189978.00,Indus,25/06/2025 12:00
Balloki,34275.00,8575.00,Ravi,25/06/2025 12:00
Taunsa,172870.00,149170.00,Indus,25/06/2025 18:00
Tarbela Dam,240000.00,155900.00,Indus,25/06/2025 18:00
Sulemanki,14448.00,2654.00,Sutlej,25/06/2025 18:00
Sukkur,82355.00,35045.00,Indus,25/06/2025 18:00
Sidhnai,12210.00,0.00,Ravi,25/06/2025 18:00
Shahdara,11230.00,11230.00,Ravi,25/06/2025 18:00
Rasul,9481.00,0.00,Jehlum,25/06/2025 18:00
Q.Abad,38402.00,19902.00,Chenab,25/06/2025 18:00
Panjnad,10150.00,0.00,Chenab,25/06/2025 18:00
Marala,108170.00,75670.00,Chenab,25/06/2025 18:00
Mangla Dam,40000.00,10000.00,Jehlum,25/06/2025 18:00
Kotri,29600.00,750.00,Indus,25/06/2025 18:00
Khanki,62348.00,54248.00,Chenab,25/06/2025 18:00
Kalabagh,198319.00,190619.00,Indus,25/06/2025 18:00
KABUL,38700.00,38700.00,Kabul,25/06/2025 18:00
Jassar,828.00,828.00,Ravi,25/06/2025 18:00
Islam,1547.00,0.00,Sutlej,25/06/2025 18:00
Guddu,120852.00,86236.00,Indus,25/06/2025 18:00
Ganda Singh Wala,0.00,0.00,Sutlej,25/06/2025 18:00
Chashma,205264.00,197122.00,Indus,25/06/2025 18:00
Balloki,35130.00,9430.00,Ravi,25/06/2025 18:00
Taunsa,172870.00,149170.00,Indus,26/06/2025 0:00
Tarbela Dam,242000.00,156000.00,Indus,26/06/2025 0:00
Sulemanki,14448.00,2654.00,Sutlej,26/06/2025 0:00
