Name of Structure,Inflow_Discharge,Outflow_Discharge,River,Date
KABUL,"31,200","31,200",Kabul,25/06/2025 6:00
Jassar,"1,190","1,190",Ravi,25/06/2025 6:00
Islam,"1,524",0,Sutlej,25/06/2025 6:00
Harike,"19,996","2,010",Sutlej,25/06/2025 6:00
Guddu,"120,852","86,236",Indus,25/06/2025 6:00
Ganda Singh Wala,0,0,Sutlej,25/06/2025 6:00
Chashma,"196,298","189,818",Indus,25/06/2025 6:00
Bhakra Dam,"48,818","33,272",Sutlej,25/06/2025 6:00
Balloki,"34,275","8,575",Ravi,25/06/2025 6:00
Pong Dam,"17,378","9,508",Byas,25/06/2025 6:00
Taunsa,"171,919","144,919",Indus,25/06/2025 12:00
Tarbela Dam,"235,000","150,500",Indus,25/06/2025 12:00
Sulemanki,"14,448","2,654",Sutlej,25/06/2025 12:00
Sukkur,"82,355","35,045",Indus,25/06/2025 12:00
Sidhnai,"12,150",0,Ravi,25/06/2025 12:00
Shahdara,"11,230","11,230",Ravi,25/06/2025 12:00
Rasul,"8,527",0,Jehlum,25/06/2025 12:00
Q.Abad,"38,402","19,902",Chenab,25/06/2025 12:00
Panjnad,"11,200",0,Chenab,25/06/2025 12:00
Marala,"93,074","60,574",Chenab,25/06/2025 12:00
Mangla Dam,"75,000","15,000",Jehlum,25/06/2025 12:00
Kotri,"29,600",750,Indus,25/06/2025 12:00
Khanki,"57,240","49,140",Chenab,25/06/2025 12:00
Kalabagh,"227,772","219,872",Indus,25/06/2025 12:00
KABUL,"38,000","38,000",Kabul,25/06/2025 12:00
Jassar,828,828,Ravi,25/06/2025 12:00
Islam,"1,521",0,Sutlej,25/06/2025 12:00
Guddu,"120,852","86,236",Indus,25/06/2025 12:00
Ganda Singh Wala,0,0,Sutlej,25/06/2025 12:00
Chashma,"196,458","189,978",Indus,25/06/2025 12:00
Balloki,"34,275","8,575",Ravi,25/06/2025 12:00
Taunsa,"172,870","149,170",Indus,25/06/2025 18:00
Tarbela Dam,"240,000","155,900",Indus,25/06/2025 18:00
Sulemanki,"14,448","2,654",Sutlej,25/06/2025 18:00
Sukkur,"82,355","35,045",Indus,25/06/2025 18:00
Sidhnai,"12,210",0,Ravi,25/06/2025 18:00
Shahdara,"11,230","11,230",Ravi,25/06/2025 18:00
Rasul,"9,481",0,Jehlum,25/06/2025 18:00
Q.Abad,"38,402","19,902",Chenab,25/06/2025 18:00
Panjnad,"10,150",0,Chenab,25/06/2025 18:00
Marala,"108,170","75,670",Chenab,25/06/2025 18:00
Mangla Dam,"40,000","10,000",Jehlum,25/06/2025 18:00
Kotri,"29,600",750,Indus,25/06/2025 18:00
Khanki,"62,348","54,248",Chenab,25/06/2025 18:00
Kalabagh,"198,319","190,619",Indus,25/06/2025 18:00
KABUL,"38,700","38,700",Kabul,25/06/2025 18:00
Jassar,828,828,Ravi,25/06/2025 18:00
Islam,"1,547",0,Sutlej,25/06/2025 18:00
Guddu,"120,852","86,236",Indus,25/06/2025 18:00
Ganda Singh Wala,0,0,Sutlej,25/06/2025 18:00
Chashma,"205,264","197,122",Indus,25/06/2025 18:00
Balloki,"35,130","9,430",Ravi,25/06/2025 18:00
Taunsa,"172,870","149,170",Indus,26/06/2025 0:00
Tarbela Dam,"242,000","156,000",Indus,26/06/2025 0:00
Sulemanki,"14,448","2,654",Sutlej,26/06/2025 0:00
Sukkur,"82,355","35,045",Indus,26/06/2025 0:00
Sidhnai,"14,200",0,Ravi,26/06/2025 0:00
Shahdara,"9,999","9,990",Ravi,26/06/2025 0:00
Rasul,"9,481",0,Jehlum,26/06/2025 0:00
Q.Abad,"50,994","32,494",Chenab,26/06/2025 0:00
Panjnad,"10,150",0,Chenab,26/06/2025 0:00
Marala,"100,622","68,122",Chenab,26/06/2025 0:00
Mangla Dam,"36,000","10,000",Jehlum,26/06/2025 0:00
Kotri,"29,600",750,Indus,26/06/2025 0:00
Khanki,"67,662","59,562",Chenab,26/06/2025 0:00
Kalabagh,"195,140","187,440",Indus,26/06/2025 0:00
KABUL,"40,900","40,900",Kabul,26/06/2025 0:00
Jassar,919,919,Ravi,26/06/2025 0:00
Islam,"1,547",0,Sutlej,26/06/2025 0:00
Guddu,"120,852","86,236",Indus,26/06/2025 0:00
Ganda Singh Wala,0,0,Sutlej,26/06/2025 0:00
Chashma,"203,456","196,976",Indus,26/06/2025 0:00
Balloki,"35,130","9,430",Ravi,26/06/2025 0:00
Thein Dam,"14,939","12,323",Ravi,26/06/2025 6:00
Taunsa,"178,427","154,727",Indus,26/06/2025 6:00
Tarbela Dam,"266,000","156,300",Indus,26/06/2025 6:00
Sulemanki,"14,348","2,654",Sutlej,26/06/2025 6:00
Sukkur,"82,405","36,425",Indus,26/06/2025 6:00
Sidhnai,"15,800",0,Ravi,26/06/2025 6:00
Rasul,"8,527",0,Jehlum,26/06/2025 6:00
Q.Abad,"50,994","32,494",Chenab,26/06/2025 6:00
Panjnad,"10,150",0,Chenab,26/06/2025 6:00
Marala,"85,526","53,026",Chenab,26/06/2025 6:00
Mangla Dam,"40,000","10,000",Jehlum,26/06/2025 6:00
Kotri,"29,475",750,Indus,26/06/2025 6:00
Khanki,"74,135","66,035",Chenab,26/06/2025 6:00
Kalabagh,"191,028","183,328",Indus,26/06/2025 6:00
KABUL,"43,000","43,000",Kabul,26/06/2025 6:00
Jassar,919,919,Ravi,26/06/2025 6:00
Islam,"1,547",0,Sutlej,26/06/2025 6:00
Guddu,"120,852","86,236",Indus,26/06/2025 6:00
Ganda Singh Wala,0,0,Sutlej,26/06/2025 6:00
Chashma,"203,596","197,116",Indus,26/06/2025 6:00
Bhakra Dam,"47,871","32,893",Sutlej,26/06/2025 6:00
Balloki,"35,980","10,280",Ravi,26/06/2025 6:00
Pong Dam,"34,939","9,512",Byas,26/06/2025 6:00
Trimmu,"18,878","4,294",Chenab,26/06/2025 12:00
Taunsa,"178,427","154,727",Indus,26/06/2025 12:00
Tarbela Dam,"269,000","154,700",Indus,26/06/2025 12:00
Sulemanki,"14,348","2,654",Sutlej,26/06/2025 12:00
Sukkur,"82,405","36,425",Indus,26/06/2025 12:00
Sidhnai,"16,722","1,322",Ravi,26/06/2025 12:00
Shahdara,"11,230","11,230",Ravi,26/06/2025 12:00
Rasul,"8,527",0,Jehlum,26/06/2025 12:00
Q.Abad,"66,112","47,612",Chenab,26/06/2025 12:00
Panjnad,"9,500",0,Chenab,26/06/2025 12:00
Marala,"92,974","60,574",Chenab,26/06/2025 12:00
Mangla Dam,"28,000","10,000",Jehlum,26/06/2025 12:00
Kotri,"29,475",750,Indus,26/06/2025 12:00
Khanki,"77,948","69,848",Chenab,26/06/2025 12:00
Kalabagh,"219,014","211,314",Indus,26/06/2025 12:00
KABUL,"43,600","43,600",Kabul,26/06/2025 12:00
Jassar,"1,190","1,190",Ravi,26/06/2025 12:00
Islam,"1,501",0,Sutlej,26/06/2025 12:00
Guddu,"120,852","86,236",Indus,26/06/2025 12:00
Ganda Singh Wala,0,0,Sutlej,26/06/2025 12:00
Chashma,"201,677","195,247",Indus,26/06/2025 12:00
Balloki,"37,595","15,395",Ravi,26/06/2025 12:00
Taunsa,"178,427","154,727",Indus,26/06/2025 18:00
Tarbela Dam,"275,000","157,100",Indus,26/06/2025 18:00
Sulemanki,"14,600","4,495",Sutlej,26/06/2025 18:00
Sukkur,"82,440","37,960",Indus,26/06/2025 18:00
Sidhnai,"17,244","2,644",Ravi,26/06/2025 18:00
Shahdara,"11,648","11,648",Ravi,26/06/2025 18:00
Rasul,"8,527",0,Jehlum,26/06/2025 18:00
Q.Abad,"77,286","58,786",Chenab,26/06/2025 18:00
Panjnad,"9,000",0,Chenab,26/06/2025 18:00
Marala,"110,527","78,127",Chenab,26/06/2025 18:00
Mangla Dam,"28,000","10,000",Jehlum,26/06/2025 18:00
Kotri,"29,475",750,Indus,26/06/2025 18:00
Khanki,"68,306","60,269",Chenab,26/06/2025 18:00
Kalabagh,"201,844","194,144",Indus,26/06/2025 18:00
KABUL,"45,700","45,700",Kabul,26/06/2025 18:00
Jassar,"1,190","1,190",Ravi,26/06/2025 18:00
Islam,"1,371",0,Sutlej,26/06/2025 18:00
Guddu,"120,852","86,236",Indus,26/06/2025 18:00
