Name of Structure,Inflow_Discharge,Outflow_Discharge,River,Date
Kotri,30935,760,Indus,21/06/2025 6:00
Khanki,18315,10165,Chenab,21/06/2025 6:00
Kalabagh,176190,168474,Indus,21/06/2025 6:00
KABUL,22700,22700,Kabul,21/06/2025 6:00
Jassar,557,557,Ravi,21/06/2025 6:00
Islam,1820,0,Sutlej,21/06/2025 6:00
Guddu,121791,86725,Indus,21/06/2025 6:00
Ganda Singh Wala,0,0,Sutlej,21/06/2025 6:00
Chashma,181277,174797,Indus,21/06/2025 6:00
Balloki,34480,10280,Ravi,21/06/2025 6:00
Taunsa,165504,139428,Indus,21/06/2025 12:00
Tarbela Dam,179000,147900,Indus,21/06/2025 12:00
Sulemanki,14041,2987,Sutlej,21/06/2025 12:00
Sukkur,82490,35060,Indus,21/06/2025 12:00
Sidhnai,16845,1045,Ravi,21/06/2025 12:00
Shahdara,9575,9575,Ravi,21/06/2025 12:00
Rasul,14938,0,Jehlum,21/06/2025 12:00
Q.Abad,22043,3543,Chenab,21/06/2025 12:00
Panjnad,9600,0,Chenab,21/06/2025 12:00
Marala,58958,26608,Chenab,21/06/2025 12:00
Mangla Dam,25000,20000,Jehlum,21/06/2025 12:00
Kotri,30935,760,Indus,21/06/2025 12:00
Khanki,31345,23195,Chenab,21/06/2025 12:00
Kalabagh,189101,181385,Indus,21/06/2025 12:00
KABUL,23600,23600,Kabul,21/06/2025 12:00
Jassar,647,647,Ravi,21/06/2025 12:00
Islam,1820,0,Sutlej,21/06/2025 12:00
Guddu,121791,86275,Indus,21/06/2025 12:00
Ganda Singh Wala,0,0,Sutlej,21/06/2025 12:00
Chashma,181511,175031,Indus,21/06/2025 12:00
Balloki,34480,10280,Ravi,21/06/2025 12:00
Taunsa,165504,139428,Indus,21/06/2025 18:00
Tarbela Dam,180000,148200,Indus,21/06/2025 18:00
Sulemanki,13708,2654,Sutlej,21/06/2025 18:00
Sukkur,82490,35060,Indus,21/06/2025 18:00
Sidhnai,16845,1045,Ravi,21/06/2025 18:00
Shahdara,9575,9575,Ravi,21/06/2025 18:00
Rasul,14938,0,Jehlum,21/06/2025 18:00
Q.Abad,30812,12312,Chenab,21/06/2025 18:00
Panjnad,9760,0,Chenab,21/06/2025 18:00
Marala,66506,34156,Chenab,21/06/2025 18:00
Mangla Dam,29000,20000,Jehlum,21/06/2025 18:00
Kotri,30935,760,Indus,21/06/2025 18:00
Khanki,37732,29582,Chenab,21/06/2025 18:00
Kalabagh,196198,188482,Indus,21/06/2025 18:00
KABUL,24200,24200,Kabul,21/06/2025 18:00
Jassar,647,647,Ravi,21/06/2025 18:00
Islam,1820,0,Sutlej,21/06/2025 18:00
Guddu,121791,86275,Indus,21/06/2025 18:00
Ganda Singh Wala,0,0,Sutlej,21/06/2025 18:00
Chashma,181511,175031,Indus,21/06/2025 18:00
Balloki,34480,10280,Ravi,21/06/2025 18:00
Taunsa,165504,139428,Indus,22/06/2025 0:00
Tarbela Dam,181000,152800,Indus,22/06/2025 0:00
Sulemanki,13708,2654,Sutlej,22/06/2025 0:00
Sukkur,82490,35060,Indus,22/06/2025 0:00
Sidhnai,16845,1045,Ravi,22/06/2025 0:00
Shahdara,9575,9575,Ravi,22/06/2025 0:00
Rasul,14938,0,Jehlum,22/06/2025 0:00
Q.Abad,37140,18640,Chenab,22/06/2025 0:00
Panjnad,9760,0,Chenab,22/06/2025 0:00
Marala,74054,41704,Chenab,22/06/2025 0:00
Mangla Dam,29000,20000,Jehlum,22/06/2025 0:00
Kotri,30935,760,Indus,22/06/2025 0:00
Khanki,43362,35212,Chenab,22/06/2025 0:00
Kalabagh,176139,168423,Indus,22/06/2025 0:00
KABUL,25000,25000,Kabul,22/06/2025 0:00
Jassar,647,647,Ravi,22/06/2025 0:00
Islam,1820,0,Sutlej,22/06/2025 0:00
Guddu,121791,86275,Indus,22/06/2025 0:00
Ganda Singh Wala,0,0,Sutlej,22/06/2025 0:00
Chashma,182842,175056,Indus,22/06/2025 0:00
Balloki,34480,10280,Ravi,22/06/2025 0:00
Taunsa,165504,139428,Indus,22/06/2025 6:00
Sulemanki,13469,2467,Sutlej,22/06/2025 6:00
Sukkur,82355,35045,Indus,22/06/2025 6:00
Sidhnai,15800,0,Ravi,22/06/2025 6:00
Shahdara,9575,9575,Ravi,22/06/2025 6:00
Q.Abad,37140,18640,Chenab,22/06/2025 6:00
Panjnad,9760,0,Chenab,22/06/2025 6:00
Mangla Dam,50000,20000,Jehlum,22/06/2025 6:00
Kotri,31190,760,Indus,22/06/2025 6:00
Khanki,41159,33009,Chenab,22/06/2025 6:00
Kalabagh,198390,190674,Indus,22/06/2025 6:00
KABUL,27600,27600,Kabul,22/06/2025 6:00
Jassar,647,647,Ravi,22/06/2025 6:00
Islam,1820,0,Sutlej,22/06/2025 6:00
Guddu,120852,86236,Indus,22/06/2025 6:00
Ganda Singh Wala,0,0,Sutlej,22/06/2025 6:00
Chashma,181256,174776,Indus,22/06/2025 6:00
Balloki,34480,10280,Ravi,22/06/2025 6:00
Taunsa,165504,139428,Indus,22/06/2025 12:00
Tarbela Dam,196000,153100,Indus,22/06/2025 12:00
Sulemanki,13469,2467,Sutlej,22/06/2025 12:00
Sukkur,82355,35045,Indus,22/06/2025 12:00
Sidhnai,15400,0,Ravi,22/06/2025 12:00
Shahdara,9575,9575,Ravi,22/06/2025 12:00
Rasul,14658,0,Jehlum,22/06/2025 12:00
Q.Abad,37140,18640,Chenab,22/06/2025 12:00
Panjnad,9760,0,Chenab,22/06/2025 12:00
Marala,62732,30382,Chenab,22/06/2025 12:00
Mangla Dam,48000,18000,Jehlum,22/06/2025 12:00
Kotri,31190,760,Indus,22/06/2025 12:00
Khanki,49179,44079,Chenab,22/06/2025 12:00
Kalabagh,203848,196132,Indus,22/06/2025 12:00
KABUL,27800,27800,Kabul,22/06/2025 12:00
Jassar,919,919,Ravi,22/06/2025 12:00
Islam,1820,0,Sutlej,22/06/2025 12:00
Guddu,120852,86236,Indus,22/06/2025 12:00
Ganda Singh Wala,33,33,Sutlej,22/06/2025 12:00
Chashma,182880,175094,Indus,22/06/2025 12:00
Balloki,34480,10280,Ravi,22/06/2025 12:00
Taunsa,165504,139428,Indus,22/06/2025 18:00
Tarbela Dam,202000,153400,Indus,22/06/2025 18:00
Sulemanki,13503,2467,Sutlej,22/06/2025 18:00
Sukkur,82355,35045,Indus,22/06/2025 18:00
Sidhnai,13500,0,Ravi,22/06/2025 18:00
Shahdara,9575,9575,Ravi,22/06/2025 18:00
Rasul,15411,0,Jehlum,22/06/2025 18:00
Q.Abad,42334,23834,Chenab,22/06/2025 18:00
Panjnad,9760,0,Chenab,22/06/2025 18:00
Marala,70280,37930,Chenab,22/06/2025 18:00
Mangla Dam,30000,15000,Jehlum,22/06/2025 18:00
Kotri,31190,760,Indus,22/06/2025 18:00
Khanki,52796,44696,Chenab,22/06/2025 18:00
Kalabagh,191128,183412,Indus,22/06/2025 18:00
KABUL,29600,29600,Kabul,22/06/2025 18:00
Jassar,919,919,Ravi,22/06/2025 18:00
Islam,1850,0,Sutlej,22/06/2025 18:00
Guddu,121298,86236,Indus,22/06/2025 18:00
Ganda Singh Wala,33,33,Sutlej,22/06/2025 18:00
Chashma,188457,181977,Indus,22/06/2025 18:00
Balloki,34480,10280,Ravi,22/06/2025 18:00
Taunsa,165504,139428,Indus,23/06/2025 0:00
Tarbela Dam,204000,153700,Indus,23/06/2025 0:00
Sulemanki,13503,2467,Sutlej,23/06/2025 0:00
Sukkur,82355,35045,Indus,23/06/2025 0:00
Sidhnai,12500,0,Ravi,23/06/2025 0:00
Shahdara,9575,9575,Ravi,23/06/2025 0:00
Rasul,18633,0,Jehlum,23/06/2025 0:00
Q.Abad,50994,32494,Chenab,23/06/2025 0:00
Panjnad,11360,0,Chenab,23/06/2025 0:00
Marala,74054,41704,Chenab,23/06/2025 0:00
Mangla Dam,25000,15000,Jehlum,23/06/2025 0:00
Kotri,31190,760,Indus,23/06/2025 0:00
Khanki,53045,44945,Chenab,23/06/2025 0:00
Kalabagh,183223,175523,Indus,23/06/2025 0:00
KABUL,32600,32600,Kabul,23/06/2025 0:00
Jassar,919,919,Ravi,23/06/2025 0:00
Islam,1850,0,Sutlej,23/06/2025 0:00
Guddu,121298,86236,Indus,23/06/2025 0:00
Ganda Singh Wala,33,33,Sutlej,23/06/2025 0:00
Chashma,189519,181570,Indus,23/06/2025 0:00
Balloki,34480,10280,Ravi,23/06/2025 0:00
Taunsa,165504,139428,Indus,23/06/2025 6:00
Tarbela Dam,224000,153700,Indus,23/06/2025 6:00
Sulemanki,14023,2987,Sutlej,23/06/2025 6:00
Sukkur,82355,35045,Indus,23/06/2025 6:00
Sidhnai,11500,0,Ravi,23/06/2025 6:00
Shahdara,9999,9990,Ravi,23/06/2025 6:00
Rasul,15951,0,Jehlum,23/06/2025 6:00
Q.Abad,56125,37625,Chenab,23/06/2025 6:00
Panjnad,11360,0,Chenab,23/06/2025 6:00
Marala,70280,37930,Chenab,23/06/2025 6:00
Mangla Dam,45000,15000,Jehlum,23/06/2025 6:00
Kotri,29990,760,Indus,23/06/2025 6:00
Khanki,42974,34874,Chenab,23/06/2025 6:00
Kalabagh,199074,191374,Indus,23/06/2025 6:00
KABUL,31400,31400,Kabul,23/06/2025 6:00
Jassar,919,919,Ravi,23/06/2025 6:00
Islam,1850,0,Sutlej,23/06/2025 6:00
Guddu,120852,86236,Indus,23/06/2025 6:00
Ganda Singh Wala,33,33,Sutlej,23/06/2025 6:00
Chashma,187417,180637,Indus,23/06/2025 6:00
Balloki,34480,10280,Ravi,23/06/2025 6:00
Taunsa,165504,139428,Indus,23/06/2025 12:00
Tarbela Dam,225000,148700,Indus,23/06/2025 12:00
Sulemanki,14023,2987,Sutlej,23/06/2025 12:00
Sukkur,82355,35045,Indus,23/06/2025 12:00
Sidhnai,11500,0,Ravi,23/06/2025 12:00
Shahdara,9999,9990,Ravi,23/06/2025 12:00
Rasul,14643,0,Jehlum,23/06/2025 12:00
Q.Abad,50994,32494,Chenab,23/06/2025 12:00
Panjnad,11360,0,Chenab,23/06/2025 12:00
Marala,62782,30382,Chenab,23/06/2025 12:00
Mangla Dam,37000,15000,Jehlum,23/06/2025 12:00
Kotri,29990,760,Indus,23/06/2025 12:00
Khanki,44015,30382,Chenab,23/06/2025 12:00
Kalabagh,215880,208180,Indus,23/06/2025 12:00
KABUL,30700,30700,Kabul,23/06/2025 12:00
Jassar,1847,1847,Ravi,23/06/2025 12:00
Islam,1850,0,Sutlej,23/06/2025 12:00
Guddu,120852,86236,Indus,23/06/2025 12:00
Ganda Singh Wala,33,33,Sutlej,23/06/2025 12:00
Chashma,187898,179949,Indus,23/06/2025 12:00
Balloki,34480,10280,Ravi,23/06/2025 12:00
Taunsa,165504,139428,Indus,23/06/2025 18:00
Sulemanki,14348,2654,Sutlej,23/06/2025 18:00
Sukkur,83235,35045,Indus,23/06/2025 18:00
Sidhnai,11000,0,Ravi,23/06/2025 18:00
Shahdara,10404,10404,Ravi,23/06/2025 18:00
Rasul,13920,0,Jehlum,23/06/2025 18:00
Q.Abad,42206,23706,Chenab,23/06/2025 18:00
Marala,59008,26608,Chenab,23/06/2025 18:00
Mangla Dam,28000,15000,Jehlum,23/06/2025 18:00
Kotri,29990,760,Indus,23/06/2025 18:00
Khanki,46614,38464,Chenab,23/06/2025 18:00
Kalabagh,214807,206907,Indus,23/06/2025 18:00
KABUL,31700,31700,Kabul,23/06/2025 18:00
Jassar,1566,1566,Ravi,23/06/2025 18:00
Islam,1584,0,Sutlej,23/06/2025 18:00
Guddu,120852,86236,Indus,23/06/2025 18:00
Ganda Singh Wala,0,0,Sutlej,23/06/2025 18:00
Chashma,201410,194930,Indus,23/06/2025 18:00
Balloki,35130,9430,Ravi,23/06/2025 18:00
Taunsa,165504,139428,Indus,24/06/2025 0:00
Sulemanki,14348,2654,Sutlej,24/06/2025 0:00
Sukkur,82355,35045,Indus,24/06/2025 0:00
Sidhnai,11000,0,Ravi,24/06/2025 0:00
Shahdara,9575,9575,Ravi,24/06/2025 0:00
Rasul,11245,0,Jehlum,24/06/2025 0:00
Q.Abad,42206,23706,Chenab,24/06/2025 0:00
Panjnad,11260,0,Chenab,24/06/2025 0:00
Mangla Dam,20000,15000,Jehlum,24/06/2025 0:00
Khanki,44398,36248,Chenab,24/06/2025 0:00
Kalabagh,191449,183549,Indus,24/06/2025 0:00
KABUL,32900,32900,Kabul,24/06/2025 0:00
Jassar,1378,1378,Ravi,24/06/2025 0:00
Islam,1584,0,Sutlej,24/06/2025 0:00
Guddu,120852,86236,Indus,24/06/2025 0:00
Ganda Singh Wala,0,0,Sutlej,24/06/2025 0:00
Chashma,201531,195051,Indus,24/06/2025 0:00
Balloki,35130,9430,Ravi,24/06/2025 0:00
Trimmu,8537,0,Chenab,24/06/2025 6:00
Taunsa,165504,139428,Indus,24/06/2025 6:00
Sulemanki,14348,2654,Sutlej,24/06/2025 6:00
Sukkur,82355,35045,Indus,24/06/2025 6:00
Sidhnai,11800,0,Ravi,24/06/2025 6:00
Shahdara,9575,9575,Ravi,24/06/2025 6:00
Panjnad,11260,0,Chenab,24/06/2025 6:00
Marala,62832,30382,Chenab,24/06/2025 6:00
Mangla Dam,35000,15000,Jehlum,24/06/2025 6:00
Kotri,29890,760,Indus,24/06/2025 6:00
Khanki,40847,32697,Chenab,24/06/2025 6:00
Kalabagh,205034,197134,Indus,24/06/2025 6:00
KABUL,32700,32700,Kabul,24/06/2025 6:00
Jassar,1378,1378,Ravi,24/06/2025 6:00
Islam,1500,0,Sutlej,24/06/2025 6:00
Guddu,120852,86236,Indus,24/06/2025 6:00
Ganda Singh Wala,0,0,Sutlej,24/06/2025 6:00
Chashma,201036,194556,Indus,24/06/2025 6:00
Balloki,35130,9430,Ravi,24/06/2025 6:00
Trimmu,7413,0,Chenab,24/06/2025 12:00
Taunsa,165504,139428,Indus,24/06/2025 12:00
Sulemanki,14348,2654,Sutlej,24/06/2025 12:00
Sukkur,82355,35045,Indus,24/06/2025 12:00
Sidhnai,11500,0,Ravi,24/06/2025 12:00
Shahdara,11230,11230,Ravi,24/06/2025 12:00
Rasul,9481,0,Jehlum,24/06/2025 12:00
Q.Abad,33313,14813,Chenab,24/06/2025 12:00
Panjnad,11260,0,Chenab,24/06/2025 12:00
Mangla Dam,30000,15000,Jehlum,24/06/2025 12:00
Kalabagh,219755,211855,Indus,24/06/2025 12:00
Jassar,1190,1190,Ravi,24/06/2025 12:00
Islam,1500,0,Sutlej,24/06/2025 12:00
Guddu,120852,86236,Indus,24/06/2025 12:00
Ganda Singh Wala,0,0,Sutlej,24/06/2025 12:00
Chashma,196456,189976,Indus,24/06/2025 12:00
Balloki,35130,9430,Ravi,24/06/2025 12:00
Taunsa,165504,139428,Indus,24/06/2025 18:00
Sulemanki,14448,2654,Sutlej,24/06/2025 18:00
Sukkur,82355,35045,Indus,24/06/2025 18:00
Sidhnai,11500,0,Ravi,24/06/2025 18:00
Shahdara,11230,11230,Ravi,24/06/2025 18:00
Rasul,8527,0,Jehlum,24/06/2025 18:00
Q.Abad,28272,9772,Chenab,24/06/2025 18:00
Panjnad,11260,0,Chenab,24/06/2025 18:00
Mangla Dam,28000,15000,Jehlum,24/06/2025 18:00
Khanki,40847,32697,Chenab,24/06/2025 18:00
Kalabagh,219755,211855,Indus,24/06/2025 18:00
Jassar,1100,1100,Ravi,24/06/2025 18:00
Islam,1500,0,Sutlej,24/06/2025 18:00
Guddu,120852,86236,Indus,24/06/2025 18:00
Ganda Singh Wala,0,0,Sutlej,24/06/2025 18:00
Chashma,196633,190153,Indus,24/06/2025 18:00
Balloki,35130,9430,Ravi,24/06/2025 18:00
Taunsa,165504,139428,Indus,25/06/2025 0:00
Tarbela Dam,238000,155000,Indus,25/06/2025 0:00
Sulemanki,14448,2654,Sutlej,25/06/2025 0:00
Sukkur,82355,35045,Indus,25/06/2025 0:00
Sidhnai,10500,0,Ravi,25/06/2025 0:00
Shahdara,11230,11230,Ravi,25/06/2025 0:00
Rasul,8527,0,Jehlum,25/06/2025 0:00
Q.Abad,28272,9772,Chenab,25/06/2025 0:00
Panjnad,11260,0,Chenab,25/06/2025 0:00
Marala,81752,49252,Chenab,25/06/2025 0:00
Mangla Dam,22000,15000,Jehlum,25/06/2025 0:00
Kotri,29890,760,Indus,25/06/2025 0:00
Khanki,44398,36248,Chenab,25/06/2025 0:00
Kalabagh,187785,178885,Indus,25/06/2025 0:00
KABUL,32300,32300,Kabul,25/06/2025 0:00
Jassar,1100,1100,Ravi,25/06/2025 0:00
Islam,1500,0,Sutlej,25/06/2025 0:00
Guddu,120852,86236,Indus,25/06/2025 0:00
Ganda Singh Wala,0,0,Sutlej,25/06/2025 0:00
Chashma,196561,190081,Indus,25/06/2025 0:00
Balloki,35130,9430,Ravi,25/06/2025 0:00
Thein Dam,10406,10272,Ravi,25/06/2025 6:00
Taunsa,171773,144726,Indus,25/06/2025 6:00
Tarbela Dam,228000,155400,Indus,25/06/2025 6:00
Sulemanki,14448,2654,Sutlej,25/06/2025 6:00
Sukkur,82355,35045,Indus,25/06/2025 6:00
Sidhnai,12600,0,Ravi,25/06/2025 6:00
Shahdara,11230,11230,Ravi,25/06/2025 6:00
Rasul,8527,0,Jehlum,25/06/2025 6:00
Q.Abad,33313,14813,Chenab,25/06/2025 6:00
Panjnad,11260,0,Chenab,25/06/2025 6:00
Marala,74204,41704,Chenab,25/06/2025 6:00
Mangla Dam,40000,15000,Jehlum,25/06/2025 6:00
Kotri,29600,750,Indus,25/06/2025 6:00
Khanki,49656,44506,Chenab,25/06/2025 6:00
Kalabagh,205979,198079,Indus,25/06/2025 6:00
KABUL,31200,31200,Kabul,25/06/2025 6:00
Jassar,1190,1190,Ravi,25/06/2025 6:00
Islam,1524,0,Sutlej,25/06/2025 6:00
Harike,19996,2010,Sutlej,25/06/2025 6:00
Guddu,120852,86236,Indus,25/06/2025 6:00
Ganda Singh Wala,0,0,Sutlej,25/06/2025 6:00
Chashma,196298,189818,Indus,25/06/2025 6:00
Bhakra Dam,48818,33272,Sutlej,25/06/2025 6:00
Balloki,34275,8575,Ravi,25/06/2025 6:00
Pong Dam,17378,9508,Byas,25/06/2025 6:00
Taunsa,171919,144919,Indus,25/06/2025 12:00
Tarbela Dam,235000,150500,Indus,25/06/2025 12:00
Sulemanki,14448,2654,Sutlej,25/06/2025 12:00
Sukkur,82355,35045,Indus,25/06/2025 12:00
Sidhnai,12150,0,Ravi,25/06/2025 12:00
Shahdara,11230,11230,Ravi,25/06/2025 12:00
Rasul,8527,0,Jehlum,25/06/2025 12:00
Q.Abad,38402,19902,Chenab,25/06/2025 12:00
Panjnad,11200,0,Chenab,25/06/2025 12:00
Marala,93074,60574,Chenab,25/06/2025 12:00
Mangla Dam,75000,15000,Jehlum,25/06/2025 12:00
Kotri,29600,750,Indus,25/06/2025 12:00
Khanki,57240,49140,Chenab,25/06/2025 12:00
Kalabagh,227772,219872,Indus,25/06/2025 12:00
KABUL,38000,38000,Kabul,25/06/2025 12:00
Jassar,828,828,Ravi,25/06/2025 12:00
Islam,1521,0,Sutlej,25/06/2025 12:00
Guddu,120852,86236,Indus,25/06/2025 12:00
Ganda Singh Wala,0,0,Sutlej,25/06/2025 12:00
Chashma,196458,189978,Indus,25/06/2025 12:00
Balloki,34275,8575,Ravi,25/06/2025 12:00
Taunsa,172870,149170,Indus,25/06/2025 18:00
Tarbela Dam,240000,155900,Indus,25/06/2025 18:00
Sulemanki,14448,2654,Sutlej,25/06/2025 18:00
Sukkur,82355,35045,Indus,25/06/2025 18:00
Sidhnai,12210,0,Ravi,25/06/2025 18:00
Shahdara,11230,11230,Ravi,25/06/2025 18:00
Rasul,9481,0,Jehlum,25/06/2025 18:00
Q.Abad,38402,19902,Chenab,25/06/2025 18:00
Panjnad,10150,0,Chenab,25/06/2025 18:00
Marala,108170,75670,Chenab,25/06/2025 18:00
Mangla Dam,40000,10000,Jehlum,25/06/2025 18:00
Kotri,29600,750,Indus,25/06/2025 18:00
Khanki,62348,54248,Chenab,25/06/2025 18:00
Kalabagh,198319,190619,Indus,25/06/2025 18:00
KABUL,38700,38700,Kabul,25/06/2025 18:00
Jassar,828,828,Ravi,25/06/2025 18:00
Islam,1547,0,Sutlej,25/06/2025 18:00
Guddu,120852,86236,Indus,25/06/2025 18:00
Ganda Singh Wala,0,0,Sutlej,25/06/2025 18:00
Chashma,205264,197122,Indus,25/06/2025 18:00
Balloki,35130,9430,Ravi,25/06/2025 18:00
Taunsa,172870,149170,Indus,26/06/2025 0:00
Tarbela Dam,242000,156000,Indus,26/06/2025 0:00
Sulemanki,14448,2654,Sutlej,26/06/2025 0:00
Sukkur,82355,35045,Indus,26/06/2025 0:00
Sidhnai,14200,0,Ravi,26/06/2025 0:00
Shahdara,9999,9990,Ravi,26/06/2025 0:00
Rasul,9481,0,Jehlum,26/06/2025 0:00
Q.Abad,50994,32494,Chenab,26/06/2025 0:00
Panjnad,10150,0,Chenab,26/06/2025 0:00
Marala,100622,68122,Chenab,26/06/2025 0:00
Mangla Dam,36000,10000,Jehlum,26/06/2025 0:00
Kotri,29600,750,Indus,26/06/2025 0:00
Khanki,67662,59562,Chenab,26/06/2025 0:00
Kalabagh,195140,187440,Indus,26/06/2025 0:00
KABUL,40900,40900,Kabul,26/06/2025 0:00
Jassar,919,919,Ravi,26/06/2025 0:00
Islam,1547,0,Sutlej,26/06/2025 0:00
Guddu,120852,86236,Indus,26/06/2025 0:00
Ganda Singh Wala,0,0,Sutlej,26/06/2025 0:00
Chashma,203456,196976,Indus,26/06/2025 0:00
Balloki,35130,9430,Ravi,26/06/2025 0:00
Thein Dam,14939,12323,Ravi,26/06/2025 6:00
Taunsa,178427,154727,Indus,26/06/2025 6:00
Tarbela Dam,266000,156300,Indus,26/06/2025 6:00
Sulemanki,14348,2654,Sutlej,26/06/2025 6:00
Sukkur,82405,36425,Indus,26/06/2025 6:00
Sidhnai,15800,0,Ravi,26/06/2025 6:00
Rasul,8527,0,Jehlum,26/06/2025 6:00
Q.Abad,50994,32494,Chenab,26/06/2025 6:00
Panjnad,10150,0,Chenab,26/06/2025 6:00
Marala,85526,53026,Chenab,26/06/2025 6:00
Mangla Dam,40000,10000,Jehlum,26/06/2025 6:00
Kotri,29475,750,Indus,26/06/2025 6:00
Khanki,74135,66035,Chenab,26/06/2025 6:00
Kalabagh,191028,183328,Indus,26/06/2025 6:00
KABUL,43000,43000,Kabul,26/06/2025 6:00
Jassar,919,919,Ravi,26/06/2025 6:00
Islam,1547,0,Sutlej,26/06/2025 6:00
Guddu,120852,86236,Indus,26/06/2025 6:00
Ganda Singh Wala,0,0,Sutlej,26/06/2025 6:00
Chashma,203596,197116,Indus,26/06/2025 6:00
Bhakra Dam,47871,32893,Sutlej,26/06/2025 6:00
Balloki,35980,10280,Ravi,26/06/2025 6:00
Pong Dam,34939,9512,Byas,26/06/2025 6:00
Trimmu,18878,4294,Chenab,26/06/2025 12:00
Taunsa,178427,154727,Indus,26/06/2025 12:00
Tarbela Dam,269000,154700,Indus,26/06/2025 12:00
Sulemanki,14348,2654,Sutlej,26/06/2025 12:00
Sukkur,82405,36425,Indus,26/06/2025 12:00
Sidhnai,16722,1322,Ravi,26/06/2025 12:00
Shahdara,11230,11230,Ravi,26/06/2025 12:00
Rasul,8527,0,Jehlum,26/06/2025 12:00
Q.Abad,66112,47612,Chenab,26/06/2025 12:00
Panjnad,9500,0,Chenab,26/06/2025 12:00
Marala,92974,60574,Chenab,26/06/2025 12:00
Mangla Dam,28000,10000,Jehlum,26/06/2025 12:00
Kotri,29475,750,Indus,26/06/2025 12:00
Khanki,77948,69848,Chenab,26/06/2025 12:00
Kalabagh,219014,211314,Indus,26/06/2025 12:00
KABUL,43600,43600,Kabul,26/06/2025 12:00
Jassar,1190,1190,Ravi,26/06/2025 12:00
Islam,1501,0,Sutlej,26/06/2025 12:00
Guddu,120852,86236,Indus,26/06/2025 12:00
Ganda Singh Wala,0,0,Sutlej,26/06/2025 12:00
Chashma,201677,195247,Indus,26/06/2025 12:00
Balloki,37595,15395,Ravi,26/06/2025 12:00
Taunsa,178427,154727,Indus,26/06/2025 18:00
Tarbela Dam,275000,157100,Indus,26/06/2025 18:00
Sulemanki,14600,4495,Sutlej,26/06/2025 18:00
Sukkur,82440,37960,Indus,26/06/2025 18:00
Sidhnai,17244,2644,Ravi,26/06/2025 18:00
Shahdara,11648,11648,Ravi,26/06/2025 18:00
Rasul,8527,0,Jehlum,26/06/2025 18:00
Q.Abad,77286,58786,Chenab,26/06/2025 18:00
Panjnad,9000,0,Chenab,26/06/2025 18:00
Marala,110527,78127,Chenab,26/06/2025 18:00
Mangla Dam,28000,10000,Jehlum,26/06/2025 18:00
Kotri,29475,750,Indus,26/06/2025 18:00
Khanki,68306,60269,Chenab,26/06/2025 18:00
Kalabagh,201844,194144,Indus,26/06/2025 18:00
KABUL,45700,45700,Kabul,26/06/2025 18:00
Jassar,1190,1190,Ravi,26/06/2025 18:00
Islam,1371,0,Sutlej,26/06/2025 18:00
Guddu,120852,86236,Indus,26/06/2025 18:00
Ganda Singh Wala,0,0,Sutlej,26/06/2025 18:00
Chashma,201943,194943,Indus,26/06/2025 18:00
Balloki,37045,14845,Ravi,26/06/2025 18:00
Taunsa,178427,154727,Indus,27/06/2025 0:00
Tarbela Dam,279000,157200,Indus,27/06/2025 0:00
Sulemanki,14600,4495,Sutlej,27/06/2025 0:00
Sukkur,82440,37960,Indus,27/06/2025 0:00
Sidhnai,17244,2644,Ravi,27/06/2025 0:00
Shahdara,9999,9990,Ravi,27/06/2025 0:00
Rasul,8527,0,Jehlum,27/06/2025 0:00
Q.Abad,66112,47612,Chenab,27/06/2025 0:00
Panjnad,9000,0,Chenab,27/06/2025 0:00
Marala,101243,68843,Chenab,27/06/2025 0:00
Mangla Dam,30000,10000,Jehlum,27/06/2025 0:00
Kotri,29475,750,Indus,27/06/2025 0:00
Khanki,67441,59404,Chenab,27/06/2025 0:00
Kalabagh,194014,186514,Indus,27/06/2025 0:00
KABUL,48300,48300,Kabul,27/06/2025 0:00
Jassar,6014,6014,Ravi,27/06/2025 0:00
Islam,1700,0,Sutlej,27/06/2025 0:00
Guddu,120852,86236,Indus,27/06/2025 0:00
Ganda Singh Wala,0,0,Sutlej,27/06/2025 0:00
Chashma,203211,195249,Indus,27/06/2025 0:00
Balloki,37045,14845,Ravi,27/06/2025 0:00
Taunsa,182729,159029,Indus,27/06/2025 6:00
Tarbela Dam,286000,157600,Indus,27/06/2025 6:00
Sulemanki,14072,3967,Sutlej,27/06/2025 6:00
Sukkur,83670,44700,Indus,27/06/2025 6:00
Sidhnai,18466,3966,Ravi,27/06/2025 6:00
Shahdara,10404,10404,Ravi,27/06/2025 6:00
Rasul,3980,0,Jehlum,27/06/2025 6:00
Q.Abad,66112,47612,Chenab,27/06/2025 6:00
Panjnad,9000,0,Chenab,27/06/2025 6:00
Marala,83999,51599,Chenab,27/06/2025 6:00
Mangla Dam,35000,10000,Jehlum,27/06/2025 6:00
Kotri,29245,750,Indus,27/06/2025 6:00
Khanki,77478,69592,Chenab,27/06/2025 6:00
Kalabagh,195258,187758,Indus,27/06/2025 6:00
KABUL,47600,47600,Kabul,27/06/2025 6:00
Jassar,7600,7600,Ravi,27/06/2025 6:00
Islam,1700,0,Sutlej,27/06/2025 6:00
Harike,21496,2010,Sutlej,27/06/2025 6:00
Guddu,131842,100972,Indus,27/06/2025 6:00
Ganda Singh Wala,0,0,Sutlej,27/06/2025 6:00
Chashma,200768,194463,Indus,27/06/2025 6:00
Balloki,37045,14845,Ravi,27/06/2025 6:00
Trimmu,18297,5297,Chenab,27/06/2025 12:00
